Brand,Processor,RAM,GPU,Screen Size,Resolution,Battery Life,Weight,Operating System,Price,Storage Size,Storage Type
Dell,AMD Ryzen 5,4,Nvidia RTX 3060,16.0,2560x1440,7.5,2.87,FreeDOS,1346.53,2000,SSD
Microsoft,AMD Ryzen 3,16,Nvidia GTX 1650,17.3,3840x2160,6.6,2.08,FreeDOS,1693.71,256,SSD
Samsung,Intel i9,32,Nvidia RTX 3060,13.3,1366x768,5.0,1.59,Windows,2084.32,256,SSD
MSI,Intel i5,8,Nvidia GTX 1650,17.3,3840x2160,8.3,2.19,FreeDOS,2417.84,512,SSD
MSI,Intel i3,16,Nvidia RTX 2060,17.3,2560x1440,8.2,1.22,Windows,1792.05,256,SSD
Razer,Intel i7,4,Nvidia GTX 1650,15.6,1366x768,11.2,2.96,FreeDOS,1444.75,1000,SSD
MSI,AMD Ryzen 5,32,AMD Radeon RX 6600,14.0,3840x2160,4.2,2.34,macOS,3364.1,512,SSD
Apple,Intel i7,16,AMD Radeon RX 6600,16.0,3840x2160,9.0,1.7,macOS,3922.12,256,SSD
Acer,Intel i5,64,Nvidia RTX 3060,17.3,3840x2160,10.0,3.16,Linux,3710.56,1000,HDD
Samsung,Intel i3,16,AMD Radeon RX 6600,13.3,1366x768,8.7,3.37,macOS,838.12,1000,HDD
Razer,Intel i7,16,Integrated,13.3,2560x1440,10.9,2.24,macOS,1755.48,1000,SSD
Asus,Intel i7,8,Nvidia RTX 3080,16.0,3840x2160,5.1,1.48,Windows,2412.56,512,SSD
Dell,AMD Ryzen 3,16,Nvidia RTX 2060,15.6,1920x1080,9.7,1.64,Linux,863.37,1000,HDD
Asus,Intel i3,8,AMD Radeon RX 6800,16.0,2560x1440,8.6,2.56,Linux,1140.33,2000,SSD
Dell,Intel i5,4,AMD Radeon RX 6600,14.0,1366x768,8.8,2.42,Windows,674.48,1000,HDD
HP,AMD Ryzen 7,4,Nvidia GTX 1650,16.0,1920x1080,8.9,2.51,Windows,1322.72,2000,SSD
MSI,Intel i3,8,Nvidia RTX 3060,17.3,3840x2160,6.2,2.16,Linux,1925.23,2000,SSD
MSI,AMD Ryzen 7,64,Integrated,16.0,1920x1080,10.1,1.23,Windows,2801.41,2000,SSD
HP,AMD Ryzen 9,16,Nvidia RTX 2060,14.0,1366x768,11.1,2.27,Linux,1388.36,1000,HDD
Acer,Intel i5,8,Nvidia RTX 3080,16.0,3840x2160,9.6,3.03,Windows,1902.88,2000,SSD
Samsung,AMD Ryzen 5,4,Nvidia GTX 1650,14.0,1920x1080,6.7,3.35,Windows,990.06,2000,SSD
Acer,AMD Ryzen 9,4,AMD Radeon RX 6800,16.0,3840x2160,7.2,2.92,Windows,2602.07,256,SSD
Microsoft,AMD Ryzen 7,16,Nvidia RTX 3080,16.0,3840x2160,8.8,1.94,Windows,2300.02,1000,HDD
Microsoft,AMD Ryzen 9,64,Nvidia RTX 3060,17.3,1366x768,7.0,3.16,Windows,3753.72,2000,SSD
Apple,Intel i3,32,AMD Radeon RX 6800,14.0,1366x768,7.2,1.89,FreeDOS,1773.19,512,SSD
Samsung,Intel i5,64,Integrated,13.3,3840x2160,11.0,2.15,Windows,2505.93,256,SSD
Apple,Intel i3,64,Nvidia RTX 3080,17.3,2560x1440,10.8,1.37,FreeDOS,4036.12,512,SSD
Dell,Intel i9,16,AMD Radeon RX 6800,16.0,1366x768,8.1,1.43,macOS,1420.11,1000,HDD
Acer,Intel i9,8,Nvidia RTX 3080,17.3,3840x2160,11.3,2.98,FreeDOS,2402.62,1000,HDD
Asus,Intel i7,8,Integrated,15.6,1920x1080,6.1,3.22,macOS,879.91,512,SSD
Acer,AMD Ryzen 7,64,Nvidia RTX 3080,15.6,1920x1080,7.3,2.38,Windows,3373.37,2000,SSD
Apple,Intel i3,16,Nvidia GTX 1650,17.3,3840x2160,11.9,1.52,Linux,2787.46,256,SSD
Samsung,AMD Ryzen 9,16,AMD Radeon RX 6600,17.3,2560x1440,11.3,1.34,macOS,2815.78,1000,SSD
Asus,AMD Ryzen 7,8,Nvidia GTX 1650,17.3,1920x1080,9.5,1.42,Windows,1508.25,512,SSD
Apple,AMD Ryzen 5,8,AMD Radeon RX 6800,17.3,1366x768,7.0,2.87,FreeDOS,1531.99,256,SSD
Asus,AMD Ryzen 9,16,Integrated,17.3,1920x1080,8.1,2.42,Linux,1518.96,512,SSD
Microsoft,Intel i5,8,Nvidia RTX 3060,13.3,1920x1080,6.8,1.42,Windows,882.35,256,SSD
Lenovo,AMD Ryzen 7,4,Nvidia RTX 2060,17.3,1920x1080,4.0,2.99,macOS,1386.94,512,SSD
Asus,Intel i7,32,Nvidia RTX 2060,15.6,1366x768,5.0,2.17,Windows,1726.52,1000,SSD
Acer,Intel i9,64,AMD Radeon RX 6600,14.0,3840x2160,7.9,2.01,FreeDOS,6676.96,2000,SSD
Razer,AMD Ryzen 7,4,Nvidia RTX 3060,15.6,3840x2160,11.6,2.09,FreeDOS,2798.77,256,SSD
HP,Intel i5,64,AMD Radeon RX 6600,14.0,2560x1440,7.5,1.68,macOS,2862.13,1000,SSD
Razer,Intel i5,64,Nvidia RTX 3080,14.0,3840x2160,7.4,3.43,Windows,4708.35,1000,HDD
Asus,Intel i3,32,Nvidia RTX 3080,15.6,1920x1080,7.1,1.66,macOS,1496.26,2000,SSD
HP,Intel i9,4,AMD Radeon RX 6600,15.6,1366x768,8.6,3.31,Linux,1366.44,512,SSD
MSI,AMD Ryzen 9,32,Nvidia GTX 1650,16.0,2560x1440,10.5,2.56,Linux,3855.72,1000,HDD
Microsoft,AMD Ryzen 3,32,Nvidia RTX 3080,17.3,1920x1080,6.0,1.54,Windows,1592.7,1000,SSD
Asus,AMD Ryzen 5,32,AMD Radeon RX 6800,15.6,1366x768,11.8,1.55,FreeDOS,1550.4,256,SSD
Razer,AMD Ryzen 5,32,Nvidia RTX 3060,15.6,1920x1080,11.4,2.5,macOS,2392.32,1000,SSD
Lenovo,Intel i3,32,Integrated,17.3,3840x2160,11.0,1.63,Windows,1583.1,2000,SSD
HP,AMD Ryzen 7,64,AMD Radeon RX 6600,13.3,1920x1080,6.3,2.7,Linux,2522.06,1000,HDD
Asus,Intel i3,64,Integrated,13.3,2560x1440,9.3,2.6,Linux,1790.92,1000,SSD
Dell,AMD Ryzen 3,16,Nvidia RTX 2060,13.3,1366x768,9.6,3.13,Linux,671.71,1000,HDD
Dell,AMD Ryzen 9,16,AMD Radeon RX 6600,14.0,3840x2160,11.2,2.31,macOS,3221.31,512,SSD
Acer,Intel i7,8,Nvidia RTX 3080,14.0,2560x1440,5.7,2.1,Windows,1462.14,1000,HDD
MSI,Intel i3,32,Nvidia GTX 1650,15.6,1366x768,8.0,1.36,Windows,1343.8,1000,HDD
Samsung,Intel i9,64,AMD Radeon RX 6600,14.0,1366x768,5.3,1.64,Linux,3163.16,512,SSD
Razer,Intel i7,8,Nvidia GTX 1650,17.3,3840x2160,6.1,2.29,macOS,3158.0,1000,SSD
HP,Intel i9,16,AMD Radeon RX 6600,15.6,1366x768,6.8,1.71,Windows,1624.99,1000,HDD
HP,AMD Ryzen 7,64,AMD Radeon RX 6800,14.0,1366x768,5.1,2.54,FreeDOS,2373.65,2000,SSD
Dell,Intel i5,64,Nvidia RTX 2060,13.3,1920x1080,5.5,2.69,Linux,2331.79,256,SSD
Dell,AMD Ryzen 7,16,Nvidia RTX 3080,16.0,1920x1080,6.1,3.41,macOS,1535.22,2000,SSD
HP,AMD Ryzen 7,4,Nvidia GTX 1650,15.6,3840x2160,5.6,2.62,Linux,1660.98,1000,HDD
Microsoft,AMD Ryzen 9,64,AMD Radeon RX 6800,15.6,1920x1080,5.2,2.53,macOS,3729.39,1000,HDD
HP,Intel i3,4,AMD Radeon RX 6800,17.3,1920x1080,8.7,2.56,Windows,711.99,2000,SSD
HP,Intel i7,8,Nvidia RTX 3060,13.3,2560x1440,8.1,3.16,macOS,1672.14,512,SSD
Lenovo,Intel i9,64,AMD Radeon RX 6800,17.3,3840x2160,5.2,2.12,macOS,7159.8,512,SSD
MSI,AMD Ryzen 3,64,Nvidia RTX 3080,13.3,2560x1440,10.1,2.63,FreeDOS,3262.03,1000,SSD
Asus,Intel i5,8,Nvidia RTX 3060,16.0,1366x768,7.0,1.55,FreeDOS,1042.3,256,SSD
Lenovo,Intel i3,32,Nvidia RTX 3080,17.3,2560x1440,7.5,2.59,Linux,1937.57,256,SSD
Lenovo,Intel i5,64,Nvidia RTX 3080,17.3,1366x768,10.6,1.24,FreeDOS,2175.11,512,SSD
Microsoft,AMD Ryzen 5,4,Nvidia RTX 3080,15.6,1366x768,5.1,2.13,Linux,984.85,256,SSD
MSI,AMD Ryzen 9,8,Nvidia RTX 2060,16.0,1366x768,7.2,1.75,Linux,2039.14,2000,SSD
Samsung,Intel i9,32,Nvidia RTX 2060,15.6,1920x1080,4.4,2.99,Linux,2857.87,2000,SSD
MSI,AMD Ryzen 9,16,Nvidia GTX 1650,16.0,1366x768,4.2,2.01,Linux,2343.91,512,SSD
Lenovo,AMD Ryzen 7,8,Nvidia GTX 1650,16.0,1366x768,4.1,3.26,FreeDOS,1289.51,1000,SSD
Lenovo,Intel i3,16,AMD Radeon RX 6800,17.3,2560x1440,4.7,1.31,FreeDOS,1382.44,2000,SSD
MSI,Intel i5,16,Nvidia RTX 2060,14.0,2560x1440,7.8,2.27,FreeDOS,1952.68,1000,SSD
MSI,AMD Ryzen 7,8,Nvidia GTX 1650,13.3,3840x2160,6.6,1.74,Windows,2627.89,1000,SSD
HP,Intel i3,16,Nvidia RTX 3080,13.3,1920x1080,9.0,1.58,Linux,1122.5,512,SSD
Asus,AMD Ryzen 7,64,AMD Radeon RX 6800,13.3,2560x1440,6.8,3.35,Windows,3617.39,2000,SSD
Samsung,AMD Ryzen 3,4,Nvidia GTX 1650,15.6,2560x1440,6.8,2.88,macOS,1184.27,2000,SSD
Razer,AMD Ryzen 5,4,Integrated,16.0,2560x1440,9.1,1.63,Windows,1084.64,1000,HDD
Razer,Intel i5,32,Nvidia RTX 3060,15.6,1920x1080,11.9,1.38,FreeDOS,2415.37,256,SSD
Dell,Intel i3,64,Nvidia RTX 3060,15.6,2560x1440,8.2,1.75,macOS,2647.32,512,SSD
Lenovo,AMD Ryzen 5,64,Nvidia RTX 3060,14.0,2560x1440,7.5,1.4,Windows,2851.97,1000,SSD
Samsung,Intel i5,32,Nvidia GTX 1650,15.6,1366x768,11.6,3.18,Linux,1416.19,1000,SSD
Samsung,AMD Ryzen 7,4,Nvidia RTX 2060,15.6,1920x1080,10.9,1.54,Windows,1162.62,512,SSD
Samsung,Intel i3,16,Integrated,15.6,1366x768,11.2,1.24,Windows,623.19,1000,HDD
Lenovo,Intel i5,32,Nvidia RTX 3080,14.0,1366x768,10.8,2.42,macOS,1310.6,512,SSD
Acer,Intel i5,32,Nvidia RTX 2060,13.3,1366x768,11.2,1.82,Windows,1230.85,256,SSD
Dell,Intel i7,32,Nvidia GTX 1650,17.3,3840x2160,8.9,1.58,FreeDOS,3512.41,1000,SSD
Microsoft,Intel i3,4,Integrated,14.0,1366x768,6.7,1.26,Linux,431.53,2000,SSD
Dell,AMD Ryzen 3,16,Nvidia RTX 3080,16.0,3840x2160,10.8,1.99,Windows,1697.34,512,SSD
Acer,Intel i5,16,Nvidia RTX 2060,14.0,1920x1080,8.6,1.31,Windows,1337.6,512,SSD
Microsoft,AMD Ryzen 5,4,AMD Radeon RX 6800,14.0,1366x768,10.3,1.73,macOS,785.48,1000,HDD
MSI,AMD Ryzen 7,64,Integrated,17.3,1920x1080,6.2,1.88,Linux,2744.8,512,SSD
Samsung,Intel i3,8,AMD Radeon RX 6800,13.3,3840x2160,10.6,1.4,macOS,1513.91,1000,SSD
Dell,Intel i9,4,Nvidia RTX 3080,17.3,1920x1080,7.1,1.64,Linux,1685.07,512,SSD
MSI,Intel i5,4,AMD Radeon RX 6800,13.3,1920x1080,4.5,2.93,Linux,1072.61,256,SSD
Dell,AMD Ryzen 5,4,Nvidia RTX 3080,15.6,1366x768,10.2,1.82,Windows,645.31,1000,HDD
Acer,AMD Ryzen 5,64,AMD Radeon RX 6600,17.3,3840x2160,5.4,1.62,FreeDOS,4189.54,512,SSD
Lenovo,Intel i9,64,AMD Radeon RX 6600,17.3,1920x1080,9.8,2.52,macOS,3537.81,1000,HDD
Samsung,AMD Ryzen 5,16,Integrated,15.6,1920x1080,9.3,2.75,Linux,888.78,2000,SSD
Asus,Intel i3,4,Nvidia RTX 3060,13.3,3840x2160,10.0,1.68,macOS,1278.82,512,SSD
Microsoft,Intel i3,64,Nvidia RTX 3080,13.3,1366x768,4.0,1.37,Linux,1349.65,1000,HDD
Lenovo,AMD Ryzen 7,32,Integrated,17.3,1366x768,11.2,3.11,macOS,1143.51,256,SSD
MSI,AMD Ryzen 3,8,Integrated,17.3,1920x1080,11.2,1.83,Linux,614.49,1000,HDD
Lenovo,Intel i5,64,AMD Radeon RX 6600,16.0,2560x1440,10.7,1.79,Windows,3268.66,256,SSD
Acer,Intel i5,32,Integrated,13.3,1920x1080,9.4,2.25,Linux,1003.0,1000,HDD
Asus,Intel i9,16,AMD Radeon RX 6800,16.0,2560x1440,7.9,3.4,Windows,2723.23,256,SSD
Dell,Intel i9,32,Nvidia RTX 2060,15.6,2560x1440,10.9,1.34,macOS,3540.76,512,SSD
Apple,AMD Ryzen 7,8,AMD Radeon RX 6600,15.6,2560x1440,5.8,2.15,FreeDOS,2605.98,1000,SSD
Acer,AMD Ryzen 3,8,Integrated,17.3,1920x1080,9.9,1.8,FreeDOS,524.05,1000,SSD
MSI,AMD Ryzen 9,4,Nvidia RTX 3060,14.0,1366x768,6.2,3.22,macOS,1534.96,1000,SSD
MSI,Intel i5,4,Nvidia RTX 2060,13.3,2560x1440,8.4,2.83,Linux,1545.86,512,SSD
Acer,Intel i3,8,Nvidia RTX 3080,14.0,3840x2160,11.2,1.53,Windows,1351.42,1000,SSD
HP,AMD Ryzen 9,8,Nvidia RTX 3080,17.3,2560x1440,11.6,2.22,Linux,2344.02,2000,SSD
Razer,Intel i5,64,Nvidia RTX 3060,17.3,2560x1440,11.6,1.29,Linux,3822.11,1000,HDD
Lenovo,Intel i9,64,Nvidia GTX 1650,17.3,2560x1440,11.0,2.02,macOS,4561.61,1000,HDD
Dell,Intel i7,32,Integrated,14.0,3840x2160,10.4,2.61,macOS,2314.61,256,SSD
Apple,Intel i3,16,AMD Radeon RX 6800,15.6,3840x2160,4.2,1.93,FreeDOS,2715.4,2000,SSD
Razer,Intel i9,4,Nvidia GTX 1650,15.6,2560x1440,7.6,1.84,Linux,3005.8,2000,SSD
Microsoft,Intel i3,8,AMD Radeon RX 6800,16.0,3840x2160,5.8,2.01,Linux,1548.04,256,SSD
HP,AMD Ryzen 5,16,AMD Radeon RX 6800,16.0,1366x768,4.7,1.89,FreeDOS,1239.51,512,SSD
Dell,AMD Ryzen 5,16,Integrated,16.0,1920x1080,10.4,1.45,FreeDOS,903.78,1000,SSD
Asus,Intel i7,8,Nvidia RTX 3060,15.6,3840x2160,5.7,1.66,FreeDOS,2253.58,256,SSD
Apple,AMD Ryzen 7,8,Nvidia RTX 3060,15.6,2560x1440,8.3,2.69,macOS,2483.92,512,SSD
Acer,AMD Ryzen 9,32,Nvidia RTX 2060,15.6,3840x2160,9.3,1.94,FreeDOS,4682.31,512,SSD
Acer,AMD Ryzen 9,16,Nvidia RTX 3080,14.0,3840x2160,5.6,1.41,Linux,2677.46,1000,HDD
Asus,Intel i5,4,Nvidia RTX 3060,14.0,3840x2160,4.7,2.02,FreeDOS,1394.36,1000,SSD
Razer,Intel i5,8,Integrated,15.6,1920x1080,7.4,2.4,FreeDOS,755.3,1000,HDD
Razer,AMD Ryzen 7,32,Integrated,16.0,1366x768,8.5,1.54,macOS,1787.25,512,SSD
HP,Intel i3,8,AMD Radeon RX 6800,17.3,1366x768,6.6,1.28,Linux,889.1,2000,SSD
Lenovo,Intel i5,8,Nvidia RTX 3060,13.3,3840x2160,11.1,1.66,macOS,1739.66,512,SSD
Apple,Intel i3,32,AMD Radeon RX 6800,17.3,1366x768,7.0,2.65,FreeDOS,1977.1,2000,SSD
Dell,AMD Ryzen 7,8,Nvidia RTX 2060,15.6,2560x1440,4.5,1.68,Linux,1722.04,256,SSD
Razer,Intel i5,32,Nvidia RTX 3080,15.6,2560x1440,6.4,3.4,FreeDOS,3185.85,1000,SSD
Samsung,AMD Ryzen 5,64,AMD Radeon RX 6600,15.6,2560x1440,11.2,2.18,Linux,3234.0,2000,SSD
Asus,Intel i3,32,Nvidia RTX 2060,17.3,2560x1440,11.0,1.76,Windows,1681.7,1000,HDD
Samsung,AMD Ryzen 3,32,Integrated,14.0,3840x2160,11.8,2.85,macOS,1583.55,1000,SSD
Dell,AMD Ryzen 3,4,AMD Radeon RX 6600,13.3,3840x2160,4.6,2.17,Windows,1379.52,2000,SSD
Dell,Intel i3,32,Nvidia GTX 1650,13.3,1366x768,11.0,1.22,FreeDOS,1215.98,2000,SSD
Acer,Intel i9,64,Nvidia RTX 2060,15.6,1366x768,7.7,3.26,Linux,3633.07,512,SSD
Asus,AMD Ryzen 3,64,Nvidia RTX 2060,17.3,3840x2160,10.4,2.77,FreeDOS,3719.58,256,SSD
Acer,AMD Ryzen 7,16,Nvidia RTX 2060,15.6,1366x768,7.6,3.02,Linux,1521.78,2000,SSD
Lenovo,Intel i5,32,Nvidia RTX 2060,17.3,1920x1080,11.4,2.86,Linux,1442.19,1000,HDD
Lenovo,Intel i7,4,Nvidia RTX 2060,14.0,2560x1440,10.5,2.46,macOS,1494.08,512,SSD
Samsung,Intel i5,4,AMD Radeon RX 6600,13.3,1920x1080,7.8,2.79,Windows,811.28,2000,SSD
MSI,AMD Ryzen 7,16,Nvidia RTX 2060,15.6,2560x1440,5.6,2.51,FreeDOS,2758.3,256,SSD
Acer,AMD Ryzen 5,4,AMD Radeon RX 6600,15.6,3840x2160,8.1,2.4,FreeDOS,1667.87,512,SSD
Acer,AMD Ryzen 7,16,Nvidia GTX 1650,15.6,1366x768,5.4,2.61,macOS,1286.94,2000,SSD
Dell,AMD Ryzen 7,4,Nvidia RTX 2060,16.0,3840x2160,9.4,3.36,macOS,2128.05,512,SSD
Acer,Intel i5,32,AMD Radeon RX 6600,14.0,2560x1440,9.3,2.3,FreeDOS,1576.96,1000,HDD
Microsoft,AMD Ryzen 3,32,Integrated,15.6,2560x1440,4.3,1.58,macOS,1010.54,1000,HDD
Microsoft,AMD Ryzen 5,64,Nvidia RTX 3060,14.0,2560x1440,6.1,2.58,Linux,2875.89,512,SSD
Asus,AMD Ryzen 5,32,Nvidia RTX 3080,17.3,1920x1080,8.9,3.15,Linux,1839.97,256,SSD
Asus,AMD Ryzen 5,4,Nvidia GTX 1650,15.6,3840x2160,4.9,2.69,Windows,1663.36,2000,SSD
Asus,Intel i9,64,Nvidia RTX 3080,13.3,1366x768,4.1,2.87,FreeDOS,2814.16,1000,HDD
Razer,Intel i3,64,AMD Radeon RX 6800,17.3,2560x1440,7.2,3.37,macOS,3704.9,512,SSD
Microsoft,AMD Ryzen 5,16,Nvidia RTX 3060,13.3,1366x768,4.7,1.24,Windows,955.52,2000,SSD
MSI,AMD Ryzen 5,16,AMD Radeon RX 6600,14.0,1920x1080,5.6,1.77,Windows,1451.67,1000,HDD
Apple,Intel i5,64,Nvidia RTX 3080,14.0,1366x768,4.1,2.23,FreeDOS,3072.07,512,SSD
Dell,Intel i3,32,Nvidia GTX 1650,15.6,2560x1440,4.9,2.32,Linux,1455.14,1000,HDD
Razer,Intel i7,8,Nvidia RTX 3060,14.0,1920x1080,11.6,1.46,macOS,1792.25,1000,SSD
Samsung,Intel i5,64,AMD Radeon RX 6600,16.0,3840x2160,9.5,1.71,macOS,4287.77,256,SSD
MSI,AMD Ryzen 3,16,Nvidia RTX 2060,15.6,3840x2160,7.8,1.67,Linux,2353.31,2000,SSD
Microsoft,AMD Ryzen 9,64,Nvidia GTX 1650,14.0,2560x1440,9.5,3.35,Windows,4891.72,256,SSD
MSI,AMD Ryzen 9,32,Nvidia GTX 1650,16.0,3840x2160,5.8,2.09,Windows,6234.59,1000,SSD
Microsoft,Intel i5,8,Integrated,17.3,1920x1080,8.3,2.2,Windows,639.08,512,SSD
Asus,AMD Ryzen 7,8,Nvidia RTX 2060,13.3,3840x2160,7.8,1.23,FreeDOS,1968.78,256,SSD
Dell,AMD Ryzen 9,16,AMD Radeon RX 6800,17.3,2560x1440,9.1,3.33,Windows,2666.75,1000,SSD
HP,AMD Ryzen 5,16,Nvidia GTX 1650,13.3,1366x768,4.7,2.86,macOS,998.18,512,SSD
Lenovo,AMD Ryzen 3,32,Nvidia RTX 2060,15.6,2560x1440,5.1,1.48,FreeDOS,1760.98,2000,SSD
Acer,AMD Ryzen 7,8,AMD Radeon RX 6800,14.0,3840x2160,8.3,2.64,Linux,2103.29,1000,SSD
Asus,Intel i5,16,Nvidia RTX 3080,16.0,3840x2160,7.2,2.7,Linux,1866.27,1000,HDD
HP,Intel i3,8,Integrated,15.6,1366x768,10.0,1.63,FreeDOS,500.99,2000,SSD
Acer,AMD Ryzen 9,16,Nvidia RTX 3060,13.3,3840x2160,9.7,3.25,Linux,2765.34,1000,HDD
HP,Intel i7,16,AMD Radeon RX 6800,13.3,3840x2160,4.8,2.65,Windows,2538.61,1000,SSD
Razer,Intel i5,64,Nvidia RTX 3060,14.0,2560x1440,8.7,1.27,Linux,3342.32,1000,HDD
Dell,AMD Ryzen 7,32,Nvidia GTX 1650,17.3,1920x1080,10.3,1.94,FreeDOS,2288.33,1000,SSD
HP,AMD Ryzen 5,32,Nvidia RTX 2060,16.0,2560x1440,6.1,3.13,FreeDOS,2176.79,2000,SSD
Microsoft,Intel i3,32,Nvidia RTX 3080,13.3,3840x2160,7.6,1.35,macOS,1794.2,1000,HDD
Razer,Intel i3,64,Nvidia GTX 1650,17.3,1920x1080,6.6,2.85,Linux,3143.96,512,SSD
Razer,AMD Ryzen 9,8,Nvidia RTX 3060,17.3,3840x2160,4.3,2.45,Windows,3648.13,1000,HDD
Asus,Intel i7,16,Nvidia GTX 1650,13.3,1920x1080,8.4,2.57,Linux,1505.05,256,SSD
Microsoft,Intel i3,64,Nvidia GTX 1650,16.0,1366x768,8.2,2.71,FreeDOS,1760.94,1000,SSD
Acer,Intel i3,16,Nvidia GTX 1650,13.3,2560x1440,7.5,1.35,Windows,1260.83,1000,SSD
Acer,Intel i5,16,Nvidia RTX 2060,15.6,3840x2160,10.0,1.46,macOS,2337.07,1000,SSD
Razer,Intel i7,16,Integrated,17.3,3840x2160,11.5,2.7,Linux,2415.44,512,SSD
Razer,AMD Ryzen 3,16,AMD Radeon RX 6600,14.0,1920x1080,10.0,1.51,macOS,1435.13,2000,SSD
Apple,Intel i3,8,Nvidia GTX 1650,16.0,1920x1080,8.1,3.4,Linux,1490.77,256,SSD
HP,Intel i5,64,AMD Radeon RX 6800,17.3,3840x2160,9.8,1.35,Windows,4265.53,2000,SSD
HP,AMD Ryzen 3,8,Nvidia RTX 2060,14.0,3840x2160,10.4,2.67,Linux,1501.54,1000,SSD
MSI,AMD Ryzen 9,8,AMD Radeon RX 6600,17.3,2560x1440,8.5,1.69,FreeDOS,2923.05,512,SSD
Razer,Intel i9,4,Integrated,14.0,3840x2160,9.2,1.31,FreeDOS,2245.9,256,SSD
MSI,AMD Ryzen 7,4,AMD Radeon RX 6600,16.0,2560x1440,5.7,3.47,Windows,2071.46,256,SSD
HP,Intel i9,16,Nvidia RTX 3080,16.0,1920x1080,8.4,3.46,Linux,1872.14,1000,HDD
Apple,AMD Ryzen 3,4,Nvidia RTX 3080,16.0,2560x1440,10.2,2.05,Linux,1565.76,2000,SSD
MSI,Intel i3,64,Nvidia RTX 3060,15.6,1920x1080,9.5,1.55,Linux,2703.29,256,SSD
HP,AMD Ryzen 3,16,Nvidia RTX 3080,17.3,3840x2160,10.7,2.0,Linux,1888.36,2000,SSD
Dell,Intel i7,64,Nvidia RTX 3060,16.0,2560x1440,5.9,3.0,macOS,4071.47,1000,SSD
Lenovo,Intel i3,8,Nvidia RTX 2060,14.0,2560x1440,8.2,3.09,FreeDOS,1067.72,1000,SSD
Acer,AMD Ryzen 7,8,Nvidia GTX 1650,16.0,1366x768,4.8,3.43,macOS,1211.83,256,SSD
Razer,Intel i9,4,AMD Radeon RX 6600,16.0,2560x1440,8.7,2.99,macOS,2741.94,256,SSD
Lenovo,Intel i3,16,AMD Radeon RX 6600,16.0,1920x1080,10.9,3.07,FreeDOS,1232.09,256,SSD
HP,AMD Ryzen 9,16,Nvidia RTX 3060,17.3,3840x2160,6.0,3.1,macOS,3682.42,512,SSD
Dell,Intel i3,4,Nvidia RTX 2060,15.6,1920x1080,10.6,1.42,Windows,839.24,1000,SSD
Razer,Intel i5,64,Integrated,15.6,2560x1440,8.6,3.44,FreeDOS,3171.26,2000,SSD
Lenovo,AMD Ryzen 7,4,Nvidia RTX 3080,17.3,1366x768,9.8,1.74,macOS,1149.55,512,SSD
Dell,AMD Ryzen 5,64,Nvidia RTX 3080,14.0,1920x1080,4.2,1.42,Linux,2363.91,1000,SSD
Lenovo,Intel i3,16,Nvidia RTX 3080,17.3,1366x768,5.8,1.95,macOS,688.16,1000,HDD
HP,Intel i3,16,AMD Radeon RX 6800,15.6,1920x1080,5.5,2.76,macOS,1121.18,2000,SSD
HP,AMD Ryzen 7,32,Nvidia RTX 3060,15.6,1920x1080,8.9,1.82,Windows,2240.0,256,SSD
Apple,Intel i5,32,Nvidia GTX 1650,14.0,2560x1440,6.6,1.64,Linux,2461.04,1000,HDD
Samsung,AMD Ryzen 5,4,AMD Radeon RX 6600,17.3,1920x1080,7.0,1.67,macOS,1076.35,512,SSD
MSI,AMD Ryzen 9,4,Nvidia RTX 2060,14.0,1920x1080,6.8,2.69,Windows,1900.42,2000,SSD
HP,Intel i7,64,AMD Radeon RX 6800,13.3,1920x1080,7.4,2.7,FreeDOS,2509.94,1000,HDD
Lenovo,Intel i9,8,AMD Radeon RX 6600,17.3,1920x1080,10.9,3.49,Windows,1970.88,512,SSD
Asus,AMD Ryzen 7,16,AMD Radeon RX 6600,17.3,2560x1440,8.3,2.42,Linux,1922.49,1000,SSD
HP,Intel i3,64,AMD Radeon RX 6800,17.3,3840x2160,6.8,2.4,Windows,3482.66,1000,SSD
Acer,Intel i7,4,Nvidia RTX 3060,15.6,1366x768,9.8,2.99,FreeDOS,1049.99,2000,SSD
MSI,AMD Ryzen 5,8,Nvidia RTX 3060,16.0,1366x768,8.5,2.14,macOS,1343.23,512,SSD
Microsoft,AMD Ryzen 5,32,Nvidia RTX 3080,16.0,1366x768,9.8,1.77,FreeDOS,1138.6,1000,HDD
Acer,AMD Ryzen 7,64,Nvidia GTX 1650,14.0,1366x768,9.4,2.9,Windows,2331.11,1000,SSD
Dell,Intel i5,64,AMD Radeon RX 6600,15.6,3840x2160,5.1,3.14,Linux,4335.61,512,SSD
Apple,Intel i9,32,Nvidia RTX 3080,17.3,3840x2160,5.3,3.04,Linux,7309.7,256,SSD
Asus,AMD Ryzen 5,32,Integrated,15.6,3840x2160,5.9,1.47,FreeDOS,1758.87,1000,HDD
Apple,Intel i9,8,AMD Radeon RX 6600,15.6,3840x2160,6.6,1.65,Windows,3682.94,1000,HDD
Apple,AMD Ryzen 5,64,Nvidia RTX 3060,13.3,1920x1080,7.5,3.38,Windows,3654.86,512,SSD
HP,AMD Ryzen 5,8,Nvidia RTX 3060,14.0,1920x1080,6.9,1.61,Windows,1027.79,256,SSD
Apple,AMD Ryzen 5,8,AMD Radeon RX 6600,14.0,2560x1440,10.3,2.7,FreeDOS,1785.86,2000,SSD
